Load,Deformation Elongation,Deformation Striction,CrossHead,Testing Time,Phase,Unitary Deformation,Deformation Percent,Stress,Elongation Percent
N,mm,mm,mm,s,,mm/mm,%,MPa,%
68269.2775,1.3496,0,2.533693,148.362,2,0.026992,2.6992,881.5296583,2.6992
68267.79375,1.3504,0,2.534925,148.372,2,0.027008,2.7008,881.5104993,2.7008
68271.65875,1.3512,0,2.535747,148.382,2,0.027024,2.7024,881.5604063,2.7024
68273.21875,1.3521,0,2.536979,148.392,2,0.027042,2.7042,881.5805498,2.7042
68272.4825,1.353,0,2.537801,148.402,2,0.02706,2.706,881.571043,2.706
68271.88375,1.3538,0,2.538992,148.412,2,0.027076,2.7076,881.5633116,2.7076
68273.005,1.3546,0,2.539814,148.422,2,0.027092,2.7092,881.5777898,2.7092
68275.99125,1.3555,0,2.541005,148.432,2,0.02711,2.711,881.6163499,2.711
68276.57375,1.3563,0,2.541827,148.442,2,0.027126,2.7126,881.6238714,2.7126
68276.0675,1.3572,0,2.543059,148.452,2,0.027144,2.7144,881.6173344,2.7144
68276.6925,1.358,0,2.543881,148.462,2,0.02716,2.716,881.6254048,2.716
68279.845,1.3588,0,2.545072,148.472,2,0.027176,2.7176,881.6661115,2.7176
68275.52375,1.3597,0,2.545853,148.482,2,0.027194,2.7194,881.6103132,2.7194
68271.71375,1.3606,0,2.547003,148.492,2,0.027212,2.7212,881.5611165,2.7212
68269.89625,1.3614,0,2.547783,148.502,2,0.027228,2.7228,881.5376479,2.7228
68273.8,1.3623,0,2.548934,148.512,2,0.027246,2.7246,881.5880553,2.7246
68277.13625,1.3632,0,2.549714,148.522,2,0.027264,2.7264,881.6311347,2.7264
68273.45625,1.364,0,2.550906,148.532,2,0.02728,2.728,881.5836166,2.728
68273.8025,1.3648,0,2.551727,148.542,2,0.027296,2.7296,881.5880875,2.7296
68273.80125,1.3656,0,2.552919,148.552,2,0.027312,2.7312,881.5880714,2.7312
68273.6125,1.3665,0,2.553658,148.562,2,0.02733,2.733,881.5856342,2.733
68276.19375,1.3674,0,2.554849,148.572,2,0.027348,2.7348,881.6189646,2.7348
68276.77,1.3683,0,2.555671,148.582,2,0.027366,2.7366,881.6264055,2.7366
68278.47875,1.3691,0,2.556862,148.592,2,0.027382,2.7382,881.6484698,2.7382
68281.66375,1.37,-0.001,2.557725,148.602,2,0.0274,2.74,881.6895962,2.74
68283.285,1.3708,-0.001,2.558958,148.612,2,0.027416,2.7416,881.7105307,2.7416
68286.67625,1.3717,-0.001,2.559738,148.622,2,0.027434,2.7434,881.7543203,2.7434
68283.81625,1.3726,-0.001,2.560971,148.632,2,0.027452,2.7452,881.7173905,2.7452
68282.72125,1.3734,-0.001,2.561751,148.642,2,0.027468,2.7468,881.7032512,2.7468
68286.8125,1.3742,-0.001,2.562942,148.652,2,0.027484,2.7484,881.7560797,2.7484
68285.53,1.3751,-0.001,2.563764,148.662,2,0.027502,2.7502,881.7395193,2.7502
68284.2025,1.376,-0.001,2.564997,148.672,2,0.02752,2.752,881.7223779,2.752
68283.64625,1.3768,-0.001,2.565777,148.682,2,0.027536,2.7536,881.7151953,2.7536
68287.03875,1.3776,-0.001,2.566968,148.692,2,0.027552,2.7552,881.7590011,2.7552
68285.6975,1.3784,0,2.56779,148.702,2,0.027568,2.7568,881.7416822,2.7568
68286.16125,1.3793,0,2.56894,148.712,2,0.027586,2.7586,881.7476704,2.7586
68286.41375,1.3801,0,2.569762,148.722,2,0.027602,2.7602,881.7509308,2.7602
68283.66875,1.3809,0,2.570953,148.732,2,0.027618,2.7618,881.7154859,2.7618
68283.105,1.3818,0,2.571734,148.742,2,0.027636,2.7636,881.7082064,2.7636
68284.53375,1.3826,0,2.572966,148.752,2,0.027652,2.7652,881.7266552,2.7652
68286.58375,1.3834,-0.001,2.573747,148.762,2,0.027668,2.7668,881.7531259,2.7668
68289.08875,1.3843,-0.001,2.574938,148.772,2,0.027686,2.7686,881.7854718,2.7686
68286.78875,1.3852,-0.001,2.575719,148.782,2,0.027704,2.7704,881.755773,2.7704
68285.19,1.3861,-0.001,2.576951,148.792,2,0.027722,2.7722,881.7351291,2.7722
68287.8825,1.3869,0,2.577773,148.802,2,0.027738,2.7738,881.7698961,2.7738
68289.325,1.3877,0,2.579005,148.812,2,0.027754,2.7754,881.7885224,2.7754
68291.55875,1.3886,0,2.579827,148.822,2,0.027772,2.7772,881.8173658,2.7772
68292.35625,1.3894,0,2.581018,148.832,2,0.027788,2.7788,881.8276635,2.7788
68292.76,1.3903,0,2.581799,148.842,2,0.027806,2.7806,881.832877,2.7806
68288.74625,1.3911,0,2.58299,148.852,2,0.027822,2.7822,881.7810493,2.7822
68290.81375,1.392,0,2.583812,148.862,2,0.02784,2.784,881.807746,2.784
68289.80125,1.3928,0,2.585003,148.872,2,0.027856,2.7856,881.794672,2.7856
68289.52625,1.3937,0,2.585825,148.882,2,0.027874,2.7874,881.7911211,2.7874
68293.60875,1.3946,0,2.587057,148.892,2,0.027892,2.7892,881.8438365,2.7892
68295.13625,1.3954,0,2.587838,148.902,2,0.027908,2.7908,881.8635604,2.7908
68292.135,1.3963,0,2.589029,148.912,2,0.027926,2.7926,881.8248066,2.7926
68292.48875,1.3972,0,2.58981,148.922,2,0.027944,2.7944,881.8293745,2.7944
68291.49625,1.3981,0,2.59096,148.932,2,0.027962,2.7962,881.8165588,2.7962
68289.61125,1.399,-0.001,2.59174,148.942,2,0.02798,2.798,881.7922186,2.798
68287.14,1.3998,-0.001,2.592932,148.952,2,0.027996,2.7996,881.7603085,2.7996
68289.31375,1.4007,0,2.593712,148.962,2,0.028014,2.8014,881.7883771,2.8014
68291.19125,1.4015,-0.001,2.594904,148.972,2,0.02803,2.803,881.8126204,2.803
68291.3275,1.4024,0,2.595684,148.982,2,0.028048,2.8048,881.8143798,2.8048
68290.22,1.4032,0,2.596876,148.992,2,0.028064,2.8064,881.8000791,2.8064
68287.1525,1.4041,0,2.597656,149.002,2,0.028082,2.8082,881.7604699,2.8082
68291.4425,1.405,0,2.598889,149.012,2,0.0281,2.81,881.8158647,2.81
68292.03125,1.4059,0,2.59971,149.022,2,0.028118,2.8118,881.823467,2.8118
68292.73625,1.4067,0,2.600943,149.032,2,0.028134,2.8134,881.8325703,2.8134
68294.785,1.4076,0,2.601723,149.042,2,0.028152,2.8152,881.8590249,2.8152
68294.15,1.4084,0,2.602915,149.052,2,0.028168,2.8168,881.8508254,2.8168
68296.23375,1.4093,0,2.603736,149.062,2,0.028186,2.8186,881.8777319,2.8186
68298.2,1.4101,0,2.604928,149.072,2,0.028202,2.8202,881.9031212,2.8202
68301.18125,1.411,0,2.605749,149.082,2,0.02822,2.822,881.9416167,2.822
68302.39,1.4119,0,2.606982,149.092,2,0.028238,2.8238,881.9572247,2.8238
68304.505,1.4127,0,2.607803,149.102,2,0.028254,2.8254,881.9845347,2.8254
68296.51625,1.4135,0,2.608995,149.112,2,0.02827,2.827,881.8813797,2.827
68296.39125,1.4144,0,2.609816,149.122,2,0.028288,2.8288,881.8797656,2.8288
68295.945,1.4152,0,2.610967,149.132,2,0.028304,2.8304,881.8740034,2.8304
68296.3475,1.4161,-0.001,2.611747,149.142,2,0.028322,2.8322,881.8792007,2.8322
68297.09625,1.4169,-0.001,2.612938,149.152,2,0.028338,2.8338,881.888869,2.8338
68296.85,1.4178,-0.001,2.61376,149.162,2,0.028356,2.8356,881.8856893,2.8356
68295.9775,1.4187,0,2.614951,149.172,2,0.028374,2.8374,881.8744231,2.8374
68295.80125,1.4195,0,2.615732,149.182,2,0.02839,2.839,881.8721472,2.839
68296.60375,1.4204,0,2.616923,149.192,2,0.028408,2.8408,881.8825095,2.8408
68298.62625,1.4213,0,2.617745,149.202,2,0.028426,2.8426,881.9086252,2.8426
68294.06,1.4222,0,2.618936,149.212,2,0.028444,2.8444,881.8496633,2.8444
68299.1925,1.4231,0,2.619758,149.222,2,0.028462,2.8462,881.9159369,2.8462
68302.00375,1.424,-0.001,2.62099,149.232,2,0.02848,2.848,881.9522373,2.848
68300.18875,1.4248,-0.001,2.621812,149.242,2,0.028496,2.8496,881.928801,2.8496
68303.81625,1.4257,-0.001,2.623003,149.252,2,0.028514,2.8514,881.9756412,2.8514
68304.82,1.4266,-0.001,2.623784,149.262,2,0.028532,2.8532,881.9886022,2.8532
68303.38375,1.4274,0,2.624975,149.272,2,0.028548,2.8548,881.9700566,2.8548
68301.9525,1.4283,0,2.625797,149.282,2,0.028566,2.8566,881.9515755,2.8566
68301.7225,1.4291,0,2.627029,149.292,2,0.028582,2.8582,881.9486056,2.8582
68302.5475,1.43,0,2.62781,149.302,2,0.0286,2.86,881.9592584,2.86
68302.68875,1.4308,0,2.629042,149.312,2,0.028616,2.8616,881.9610823,2.8616
68301.12875,1.4317,0,2.629823,149.322,2,0.028634,2.8634,881.9409388,2.8634
68300.185,1.4325,-0.001,2.630973,149.332,2,0.02865,2.865,881.9287526,2.865
68298.61125,1.4334,-0.001,2.631754,149.342,2,0.028668,2.8668,881.9084315,2.8668
68300.015,1.4343,-0.001,2.632945,149.352,2,0.028686,2.8686,881.9265574,2.8686
68299.08375,1.4351,-0.001,2.633767,149.362,2,0.028702,2.8702,881.9145326,2.8702
68301.80625,1.436,-0.001,2.634958,149.372,2,0.02872,2.872,881.949687,2.872
68301.2025,1.4368,-0.001,2.635739,149.382,2,0.028736,2.8736,881.9418911,2.8736
68300.26,1.4377,-0.001,2.63693,149.392,2,0.028754,2.8754,881.929721,2.8754
68300.1825,1.4385,-0.001,2.637711,149.402,2,0.02877,2.877,881.9287203,2.877
68301.92875,1.4393,-0.001,2.638902,149.412,2,0.028786,2.8786,881.9512688,2.8786
68298.7975,1.4402,0,2.639682,149.422,2,0.028804,2.8804,881.9108364,2.8804
68299.34875,1.4411,0,2.640874,149.432,2,0.028822,2.8822,881.9179545,2.8822
68302.445,1.4419,0,2.641695,149.442,2,0.028838,2.8838,881.9579349,2.8838
68304.1775,1.4427,0,2.642928,149.452,2,0.028854,2.8854,881.9803059,2.8854
68305.84125,1.4436,0,2.643749,149.462,2,0.028872,2.8872,882.0017891,2.8872
68306.77125,1.4444,0,2.644941,149.472,2,0.028888,2.8888,882.0137978,2.8888
68302.62875,1.4453,0,2.645721,149.482,2,0.028906,2.8906,881.9603076,2.8906
68305.83,1.4461,0,2.646954,149.492,2,0.028922,2.8922,882.0016439,2.8922
68311.00125,1.447,0,2.647775,149.502,2,0.02894,2.894,882.0684178,2.894
68312.08625,1.4479,0,2.648967,149.512,2,0.028958,2.8958,882.0824279,2.8958
68311.65625,1.4488,0,2.649788,149.522,2,0.028976,2.8976,882.0768755,2.8976
68308.325,1.4497,0,2.65098,149.532,2,0.028994,2.8994,882.0338606,2.8994
68307.90125,1.4507,-0.001,2.651801,149.542,2,0.029014,2.9014,882.0283889,2.9014
68311.33,1.4516,-0.001,2.652993,149.552,2,0.029032,2.9032,882.0726628,2.9032
68311.16125,1.4524,0,2.653773,149.562,2,0.029048,2.9048,882.0704838,2.9048
68309.785,1.4533,0,2.654965,149.572,2,0.029066,2.9066,882.0527129,2.9066
68307.3575,1.4542,0,2.655786,149.582,2,0.029084,2.9084,882.0213678,2.9084
68308.71375,1.4551,0,2.656978,149.592,2,0.029102,2.9102,882.0388804,2.9102
68307.755,1.4559,0,2.657758,149.602,2,0.029118,2.9118,882.0265005,2.9118
68303.24875,1.4568,0,2.658908,149.612,2,0.029136,2.9136,881.9683134,2.9136
68302.83875,1.4577,0,2.65973,149.622,2,0.029154,2.9154,881.9630192,2.9154
68304.8225,1.4586,0,2.660921,149.632,2,0.029172,2.9172,881.9886345,2.9172
68305.9125,1.4595,0,2.661743,149.642,2,0.02919,2.919,882.0027091,2.919
68303.8825,1.4604,-0.001,2.662976,149.652,2,0.029208,2.9208,881.9764967,2.9208
68307.90625,1.4613,-0.001,2.663797,149.662,2,0.029226,2.9226,882.0284535,2.9226
68309.0175,1.4621,-0.001,2.664989,149.672,2,0.029242,2.9242,882.0428026,2.9242
68308.56875,1.463,0,2.665769,149.682,2,0.02926,2.926,882.0370081,2.926
68308.91375,1.4639,0,2.66696,149.692,2,0.029278,2.9278,882.0414629,2.9278
68307.99375,1.4647,0,2.667782,149.702,2,0.029294,2.9294,882.0295834,2.9294
68310.5525,1.4656,0,2.669015,149.712,2,0.029312,2.9312,882.0626233,2.9312
68311.9275,1.4664,0,2.669836,149.722,2,0.029328,2.9328,882.0803781,2.9328
68311.2925,1.4673,0,2.671069,149.732,2,0.029346,2.9346,882.0721786,2.9346
68309.115,1.4682,0,2.671849,149.742,2,0.029364,2.9364,882.0440615,2.9364
68310.025,1.469,0,2.67304,149.752,2,0.02938,2.938,882.055812,2.938
68310.06,1.4699,0,2.673821,149.762,2,0.029398,2.9398,882.0562639,2.9398
68306.13875,1.4707,0,2.674971,149.772,2,0.029414,2.9414,882.0056306,2.9414
68305.64125,1.4716,0,2.675793,149.782,2,0.029432,2.9432,881.9992066,2.9432
68306.23,1.4724,0,2.676943,149.792,2,0.029448,2.9448,882.0068089,2.9448
68304.5925,1.4733,0,2.677724,149.802,2,0.029466,2.9466,881.9856646,2.9466
68302.26875,1.4742,0,2.678915,149.812,2,0.029484,2.9484,881.9556591,2.9484
68303.4925,1.4751,0,2.679696,149.822,2,0.029502,2.9502,881.9714608,2.9502
68304.98875,1.4759,0,2.680846,149.832,2,0.029518,2.9518,881.9907812,2.9518
68305.44875,1.4768,0,2.681668,149.842,2,0.029536,2.9536,881.9967209,2.9536
68306.90875,1.4777,0,2.682859,149.852,2,0.029554,2.9554,882.0155733,2.9554
68307.69,1.4786,0,2.683681,149.862,2,0.029572,2.9572,882.0256612,2.9572
68308.705,1.4794,0,2.684913,149.872,2,0.029588,2.9588,882.0387674,2.9588
68308.70625,1.4802,0,2.685735,149.882,2,0.029604,2.9604,882.0387835,2.9604
68310.86125,1.4811,0,2.686926,149.892,2,0.029622,2.9622,882.0666101,2.9622
68311.5525,1.4819,0,2.687707,149.902,2,0.029638,2.9638,882.0755359,2.9638
68313.61375,1.4828,0,2.688939,149.912,2,0.029656,2.9656,882.1021518,2.9656
68312.8625,1.4836,0,2.689761,149.922,2,0.029672,2.9672,882.0924513,2.9672
68315.95,1.4845,0,2.690993,149.932,2,0.02969,2.969,882.1323187,2.969
68316.4475,1.4854,0,2.691815,149.942,2,0.029708,2.9708,882.1387427,2.9708
68312.835,1.4863,0,2.693006,149.952,2,0.029726,2.9726,882.0920962,2.9726
68311.73125,1.4871,0,2.693828,149.962,2,0.029742,2.9742,882.077844,2.9742
68311.92625,1.488,0,2.695019,149.972,2,0.02976,2.976,882.0803619,2.976
68313.1725,1.4889,0,2.6958,149.982,2,0.029778,2.9778,882.0964542,2.9778
68312.21375,1.4897,0,2.69695,149.992,2,0.029794,2.9794,882.0840743,2.9794
68311.5975,1.4906,0,2.697771,150.002,2,0.029812,2.9812,882.0761169,2.9812
68314.2925,1.4914,0,2.698963,150.012,2,0.029828,2.9828,882.1109162,2.9828
68314.1925,1.4923,0,2.699743,150.022,2,0.029846,2.9846,882.109625,2.9846
68313.04,1.4931,0,2.700894,150.032,2,0.029862,2.9862,882.0947433,2.9862
68313.4425,1.494,0,2.701715,150.042,2,0.02988,2.988,882.0999406,2.988
68312.68625,1.4948,0,2.702907,150.052,2,0.029896,2.9896,882.0901754,2.9896
68313.4875,1.4957,0,2.703728,150.062,2,0.029914,2.9914,882.1005216,2.9914
68314.3475,1.4965,0,2.704961,150.072,2,0.02993,2.993,882.1116264,2.993
68315.79,1.4974,0,2.705782,150.082,2,0.029948,2.9948,882.1302527,2.9948
68312.7575,1.4982,0,2.707015,150.092,2,0.029964,2.9964,882.0910955,2.9964
68313.48875,1.499,0,2.707795,150.102,2,0.02998,2.998,882.1005378,2.998
68317.05625,1.4999,0,2.709028,150.112,2,0.029998,2.9998,882.1466032,2.9998
68317.77,1.5008,0,2.709808,150.122,2,0.030016,3.0016,882.1558196,3.0016
68317.0425,1.5017,0,2.711041,150.132,2,0.030034,3.0034,882.1464257,3.0034
68316.05,1.5025,0,2.711862,150.142,2,0.03005,3.005,882.13361,3.005
68317.60375,1.5034,0,2.713054,150.152,2,0.030068,3.0068,882.1536729,3.0068
68315.29375,1.5043,0,2.713875,150.162,2,0.030086,3.0086,882.1238449,3.0086
68313.12875,1.5051,0,2.715026,150.172,2,0.030102,3.0102,882.0958892,3.0102
68310.80625,1.506,0,2.715806,150.182,2,0.03012,3.012,882.0658999,3.012
68306.855,1.5067,0,2.716956,150.192,2,0.030134,3.0134,882.0148792,3.0134
68309.75125,1.5075,0,2.717737,150.202,2,0.03015,3.015,882.0522771,3.015
68309.58,1.5082,-0.001,2.718928,150.212,2,0.030164,3.0164,882.0500659,3.0164
68309.15625,1.5089,-0.001,2.719709,150.222,2,0.030178,3.0178,882.0445942,3.0178
68308.94625,1.5094,0,2.7209,150.232,2,0.030188,3.0188,882.0418826,3.0188
68307.52375,1.5096,0,2.721681,150.242,2,0.030192,3.0192,882.0235145,3.0192
68309.635,1.5098,0,2.722872,150.252,2,0.030196,3.0196,882.0507761,3.0196
68308.2875,1.5098,0,2.723653,150.262,2,0.030196,3.0196,882.0333764,3.0196
68306.72125,1.51,0,2.724885,150.272,2,0.0302,3.02,882.0131522,3.02
68309.29625,1.5105,0,2.725707,150.282,2,0.03021,3.021,882.0464019,3.021
68310.765,1.511,0,2.726939,150.292,2,0.03022,3.022,882.0653672,3.022
68313.0275,1.5113,0,2.727761,150.302,2,0.030226,3.0226,882.0945818,3.0226
68309.5575,1.5117,0,2.728952,150.312,2,0.030234,3.0234,882.0497753,3.0234
68308.01875,1.512,0,2.729774,150.322,2,0.03024,3.024,882.0299062,3.024
68308.9675,1.5124,-0.001,2.730965,150.332,2,0.030248,3.0248,882.0421569,3.0248
68308.52375,1.5126,-0.001,2.731787,150.342,2,0.030252,3.0252,882.036427,3.0252
68311.2225,1.5128,-0.001,2.732978,150.352,2,0.030256,3.0256,882.0712747,3.0256
68310.7125,1.513,-0.001,2.7338,150.362,2,0.03026,3.026,882.0646893,3.026
68307.14625,1.5132,-0.001,2.734991,150.372,2,0.030264,3.0264,882.01864,3.0264
68305.70375,1.5138,-0.001,2.735772,150.382,2,0.030276,3.0276,882.0000136,3.0276
68309.7175,1.5143,0,2.736963,150.392,2,0.030286,3.0286,882.0518413,3.0286
68310.04,1.5147,0,2.737744,150.402,2,0.030294,3.0294,882.0560056,3.0294
68312.89125,1.5152,0,2.738935,150.412,2,0.030304,3.0304,882.0928225,3.0304
68304.575,1.5156,0,2.739757,150.422,2,0.030312,3.0312,881.9854386,3.0312
68307.5775,1.516,0,2.740948,150.432,2,0.03032,3.032,882.0242085,3.032
68310.52,1.5164,0,2.741729,150.442,2,0.030328,3.0328,882.0622037,3.0328
68308.61125,1.5168,0,2.74292,150.452,2,0.030336,3.0336,882.0375569,3.0336
68305.77375,1.5173,0,2.743742,150.462,2,0.030346,3.0346,882.0009175,3.0346
68306.405,1.5179,0,2.744933,150.472,2,0.030358,3.0358,882.0090686,3.0358
68313.40375,1.5191,0,2.745754,150.482,2,0.030382,3.0382,882.0994402,3.0382
68314.78625,1.5204,0,2.746987,150.492,2,0.030408,3.0408,882.1172918,3.0408
68316.3775,1.5217,0,2.747809,150.502,2,0.030434,3.0434,882.1378389,3.0434
68312.7075,1.5228,0,2.749,150.512,2,0.030456,3.0456,882.0904498,3.0456
68311.9925,1.5237,0,2.74978,150.522,2,0.030474,3.0474,882.0812174,3.0474
68312.115,1.5245,0,2.750972,150.532,2,0.03049,3.049,882.0827992,3.049
68310.67625,1.5254,0,2.751793,150.542,2,0.030508,3.0508,882.0642212,3.0508
68313.73125,1.5262,0,2.752985,150.552,2,0.030524,3.0524,882.103669,3.0524
68315.535,1.5271,0,2.753806,150.562,2,0.030542,3.0542,882.12696,3.0542
68313.32375,1.528,0,2.755039,150.572,2,0.03056,3.056,882.0984072,3.056
68314.11375,1.5293,0,2.755861,150.582,2,0.030586,3.0586,882.1086081,3.0586
68313.825,1.5305,0,2.757011,150.592,2,0.03061,3.061,882.1048796,3.061
68311.2,1.5318,0,2.757791,150.602,2,0.030636,3.0636,882.0709842,3.0636
68306.415,1.533,0,2.758983,150.612,2,0.03066,3.066,882.0091977,3.066
68307.02625,1.5338,0,2.759763,150.622,2,0.030676,3.0676,882.0170905,3.0676
68306.7075,1.5347,0,2.760955,150.632,2,0.030694,3.0694,882.0129746,3.0694
68307.62625,1.5355,0,2.761735,150.642,2,0.03071,3.071,882.024838,3.071
68309.14875,1.5364,0,2.762926,150.652,2,0.030728,3.0728,882.0444973,3.0728
68307.32875,1.5372,0,2.763707,150.662,2,0.030744,3.0744,882.0209965,3.0744
68307.195,1.5381,0,2.764857,150.672,2,0.030762,3.0762,882.0192695,3.0762
68305.175,1.5389,-0.001,2.765679,150.682,2,0.030778,3.0778,881.9931861,3.0778
68307.56125,1.5399,-0.001,2.76687,150.692,2,0.030798,3.0798,882.0239987,3.0798
68313.645,1.5411,-0.001,2.767692,150.702,2,0.030822,3.0822,882.1025553,3.0822
68313.71625,1.5423,-0.001,2.768924,150.712,2,0.030846,3.0846,882.1034754,3.0846
68310.71875,1.5432,-0.001,2.769746,150.722,2,0.030864,3.0864,882.06477,3.0864
68308.94875,1.544,-0.001,2.770937,150.732,2,0.03088,3.088,882.0419148,3.088
68307.67,1.5448,-0.001,2.771718,150.742,2,0.030896,3.0896,882.0254029,3.0896
68309.365,1.5457,-0.001,2.77295,150.752,2,0.030914,3.0914,882.0472897,3.0914
68313.57625,1.5465,-0.001,2.773772,150.762,2,0.03093,3.093,882.1016676,3.093
68311.01875,1.5474,-0.001,2.774963,150.772,2,0.030948,3.0948,882.0686438,3.0948
68309.185,1.5482,-0.001,2.775785,150.782,2,0.030964,3.0964,882.0449654,3.0964
68308.52625,1.5492,-0.001,2.777017,150.792,2,0.030984,3.0984,882.0364593,3.0984
68310.795,1.5504,-0.001,2.777798,150.802,2,0.031008,3.1008,882.0657546,3.1008
68312.3375,1.5516,-0.001,2.778989,150.812,2,0.031032,3.1032,882.0856722,3.1032
68309.74625,1.5525,-0.001,2.77977,150.822,2,0.03105,3.105,882.0522126,3.105
68307.3925,1.5533,-0.001,2.780961,150.832,2,0.031066,3.1066,882.0218197,3.1066
68302.425,1.5542,0,2.781742,150.842,2,0.031084,3.1084,881.9576767,3.1084
68304.1675,1.555,0,2.782974,150.852,2,0.0311,3.11,881.9801768,3.11
68303.525,1.5558,0,2.783755,150.862,2,0.031116,3.1116,881.9718805,3.1116
68305.5925,1.5567,0,2.784946,150.872,2,0.031134,3.1134,881.9985771,3.1134
68306.64,1.5575,0,2.785727,150.882,2,0.03115,3.115,882.012103,3.115
68302.76,1.5584,0,2.786959,150.892,2,0.031168,3.1168,881.9620024,3.1168
68304.6825,1.5593,0,2.78774,150.902,2,0.031186,3.1186,881.9868267,3.1186
68307.0925,1.5606,0,2.788972,150.912,2,0.031212,3.1212,882.0179459,3.1212
68308.27625,1.5619,0,2.789794,150.922,2,0.031238,3.1238,882.0332311,3.1238
68310.15375,1.563,0,2.790985,150.932,2,0.03126,3.126,882.0574744,3.126
68304.8575,1.5639,0,2.791807,150.942,2,0.031278,3.1278,881.9890864,3.1278
68305.5475,1.5647,0,2.792998,150.952,2,0.031294,3.1294,881.9979961,3.1294
68306.05375,1.5656,0,2.793779,150.962,2,0.031312,3.1312,882.004533,3.1312
68305.35375,1.5664,0,2.795011,150.972,2,0.031328,3.1328,881.9954943,3.1328
68308.0475,1.5673,0,2.795833,150.982,2,0.031346,3.1346,882.0302774,3.1346
68308.73125,1.5682,0,2.797024,150.992,2,0.031364,3.1364,882.0391064,3.1364
68309.515,1.5695,0,2.797846,151.002,2,0.03139,3.139,882.0492266,3.139
68303.6975,1.5707,0,2.798996,151.012,2,0.031414,3.1414,881.9741079,3.1414
68299.64125,1.572,0,2.799776,151.022,2,0.03144,3.144,881.9217314,3.144
68299.32375,1.5732,0,2.800968,151.032,2,0.031464,3.1464,881.9176317,3.1464
68301.79,1.574,0,2.801748,151.042,2,0.03148,3.148,881.9494772,3.148
68302.60875,1.5749,0,2.80294,151.052,2,0.031498,3.1498,881.9600493,3.1498
68299.22625,1.5757,0,2.803761,151.062,2,0.031514,3.1514,881.9163727,3.1514
68299.38875,1.5766,0,2.804953,151.072,2,0.031532,3.1532,881.918471,3.1532
68298.01625,1.5774,0,2.805692,151.082,2,0.031548,3.1548,881.9007485,3.1548
68297.7,1.5783,0,2.806884,151.092,2,0.031566,3.1566,881.8966649,3.1566
68297.02375,1.5791,0,2.807664,151.102,2,0.031582,3.1582,881.8879328,3.1582
68300.35,1.58,0,2.808897,151.112,2,0.0316,3.16,881.9308831,3.16
68304.23125,1.5813,0,2.809718,151.122,2,0.031626,3.1626,881.9809999,3.1626
68301.91375,1.5826,0,2.810951,151.132,2,0.031652,3.1652,881.9510751,3.1652
68301.535,1.5838,0,2.811731,151.142,2,0.031676,3.1676,881.9461845,3.1676
68302.8,1.5846,0,2.812923,151.152,2,0.031692,3.1692,881.9625189,3.1692
68300.20375,1.5855,0,2.813744,151.162,2,0.03171,3.171,881.9289947,3.171
68297.5625,1.5863,0,2.814935,151.172,2,0.031726,3.1726,881.8948894,3.1726
68296.69,1.5871,0,2.815757,151.182,2,0.031742,3.1742,881.8836233,3.1742
68301.72125,1.588,0,2.816948,151.192,2,0.03176,3.176,881.9485895,3.176
68304.1075,1.5888,0,2.81777,151.202,2,0.031776,3.1776,881.979402,3.1776
68302.695,1.5898,0,2.819003,151.212,2,0.031796,3.1796,881.961163,3.1796
68298.365,1.591,0,2.819783,151.222,2,0.03182,3.182,881.9052518,3.182
68296.0625,1.5922,0,2.820974,151.232,2,0.031844,3.1844,881.8755206,3.1844
68300.97125,1.5931,0,2.821796,151.242,2,0.031862,3.1862,881.9389051,3.1862
